n	lnTxt	etiquetado	nbSyl	met	metNoExtra	lnTyp	match
dario	o tú, rostro adorado en ese tiempo, asomas	o tú, rostro adorado en ese tiempo, asomas 	14	2 3 6 9 11 13	-	Alejandrino	1.0
dario	con primeros amores y primeros pesares.	con primeros amores y primeros pesares. 	14	3 6 10 13	-	Alejandrino	1.0
dario	Madrugada. En silencio reposa la gran villa	Madrugada. En silencio reposa la gran villa 	14	3 6 9 12 13	-	Alejandrino	1.0
dario	donde de niño supe de cuentos y consejas,	donde de niño supe de cuentos y consejas, 	14	4 6 9 13	-	Alejandrino	1.0
dario	o asistí a serenatas de amor junto a las rejas	o asistí a serenatas de amor junto a las rejas 	14	3 6 9 10 13	-	Alejandrino	1.0
dario	de alguna novia bella, timorata y sencilla.	de alguna novia bella, timorata y sencilla. 	14	2 4 6 10 13	-	Alejandrino	1.0
dario	El cielo lleno de constelaciones brilla,	el ci~elo lleno de constelaciones brilla	14	3 5 11 13	-	Alejandrino	1.0
dario	y su oriente disputan suaves luces bermejas;	y su oriente disputan suaves luces bermejas; 	14	3 6 8 10 13	-	Alejandrino	1.0
dario	de pronto, un terremoto mueve las casas viejas	de pronto, un terremoto mueve las casas viejas 	14	2 3 6 8 11 13	-	Alejandrino	1.0
dario	y la gente en los patios y calles se arrodilla,	y la gente en los patios y calles se arrodilla, 	14	3 6 9 13	-	Alejandrino	1.0
dario	medio desnuda, y clama: "¡Santo Dios! ¡Santo fuerte!	medio desnuda, y clama: "¡Santo Dios! ¡Santo fuerte! 	14	1 4 6 8 10 11 13	-	Alejandrino	1.0
dario	¡Santo inmortal!" La tierra tiembla a cada momento.	¡Santo inmortal!" La tierra tiembla a cada momento. 	14	1 4 6 8 10 13	-	Alejandrino	1.0
dario	¡Algo de apocalíptico mano invisible vierte! ...	¡Algo de apocalíptico mano invisible vierte! ... 	14	1 6 8 11 13	-	Alejandrino	1.0
dario	La atmósfera es pesada como plomo. No hay viento.	La atmósfera es pesada como plomo. No hay viento. 	14	2 4 6 10 12 13	-	Alejandrino	1.0
dario	Y se diría que ha pasado la muerte	y se diría que ha pasado la mu~erte	14	4 7 9 13	-	Alejandrino	1.0
dario	ante la impasibilidad del firmamento.	ante la   impasibilidad del firmamento	14	9 13	-	Alejandrino	1.0
dario	Puesto que tú me dices que eres mi hijo, ¡hijo mío!	Puesto que tú me dices que eres mi hijo, ¡hijo mío! 	14	1 4 6 8 10 11 13	-	Alejandrino	1.0
dario	y tienes fe en mis lirios, confianza en mis rosas,	y tienes fe en mis lirios confianza   en mis rosas	14	2 4 6 9 13	-	Alejandrino	1.0
dario	voy a confiarte ideas, voy a decirte cosas,	voy a confiarte   ideas voy   a decirte cosas	14	1 3 6 8 11 13	-	Alejandrino	1.0
dario	y amarás grandemente a tu Rubén Darío.	y amarás grandemente a tu Rubén Darío. 	14	3 4 6 11 13	-	Alejandrino	1.0
dario	Tú comprendes mis versos e interpretas mis prosas	Tú comprendes mis versos e interpretas mis prosas 	14	1 3 6 10 13	-	Alejandrino	1.0
dario	y las aguas que corren en mi profundo río,	y las aguas que corren en mi profundo río, 	14	3 6 11 13	-	Alejandrino	1.0
dario	y, así, cuando te hable de las Musas hermosas,	y así cuando te   hable de las musas hermosas	14	2 6 10 13	-	Alejandrino	1.0
dario	séme profundamente y eternamente mío.	séme profundamente y eternamente mío. 	14	1 4 6 9 11 13	-	Alejandrino	1.0
dario	Algo de la ilusión, algo del pensamiento,	Algo de la ilusión, algo del pensamiento, 	14	1 6 8 13	-	Alejandrino	1.0
dario	algo del corazón, algo del sentimiento,	algo del corazón, algo del sentimiento, 	14	1 6 8 13	-	Alejandrino	1.0
dario	de las cosas que son, de las cosas que siento:	de las cosas que son, de las cosas que siento: 	14	3 6 10 13	-	Alejandrino	1.0
dario	lo que he visto en la tierra, lo que he oído en el mar,	lo que he visto en la tierra, lo que he oído en el mar, 	14	2 3 6 9 10 13	-	Alejandrino	1.0
dario	lo que puedo ofrecer, lo que brinda mi aliento	lo que puedo ofrecer, lo que brinda mi aliento 	14	3 6 10 13	-	Alejandrino	1.0
dario	y lo que en mi palabra te pueda yo ofrendar.	y lo que en mi palabra te pueda yo ofrendar. 	14	6 9 11 13	-	Alejandrino	1.0
dario	Montevideo, copa de plata,	Montevideo, copa de plata, 	10	4 6 9	4 6 9	Decasílabo sáfico puro	1.0
dario	llena de encantos y de primores.	llena de encantos y de primores. 	10	1 4 9	1 4 9	Decasílabo sáfico corto	1.0
dario	Flor de ciudades, ciudad de flores,	Flor de ciudades, ciudad de flores, 	10	1 4 7 9	1 4 7 9	Decasílabo sáfico pleno 	1.0
dario	de cielos mágicos y tierra grata.	de cielos mágicos y tierra grata. 	11	2 4 8 10	2 4 8 10	Endecasílabo sáfico largo pleno	1.0
dario	Tus bravos héroes la Historia acata.	tus bravos héres la historia acata	10	2 4 7 9	2 4 7 9	Decasílabo heroico hemistiquial pleno doble	1.0
dario	Fervientes líricos dieron loores	fervientes líricos dieron l#óres	10	2 4 7 9	2 4 7 9	Decasílabo heroico hemistiquial pleno doble	1.0
dario	a los centauros y a los pastores	a los centauros y a los pastores 	10	4 9	4 9	Decasílabo sáfico doble	1.0
dario	cuyas proezas recuerda el Plata.	cuyas proezas recuerda el Plata. 	10	4 7 9	4 7 9	Decasílabo sáfico largo	1.0
dario	Y ese tesoro de ritmo y gracia	Y ese tesoro de ritmo y gracia 	10	1 4 7 9	1 4 7 9	Decasílabo sáfico pleno 	1.0
dario	rosas del pueblo, o aristocracia	rosas del pueblo o   aristocracia	10	1 4 9	1 4 9	Decasílabo sáfico corto	1.0
dario	que en tus mujeres divinas veo,	que en tus mujeres divinas veo, 	10	4 7 9	4 7 9	Decasílabo sáfico largo	1.0
dario	son, como sus almas de poesía,	son como sus almas de p#es#í	10	1 5 9	1 5 9	Decasílabo enfático corto	1.0
dario	de tu corona la pedrería,	de tu corona la pedrería, 	10	4 9	4 9	Decasílabo sáfico doble	1.0
dario	maravillosa Montevideo!	maravillosa Montevideo! 	10	4 9	4 9	Decasílabo sáfico doble	1.0
dario	Como Píndaro tiende, hacia el viento que sopla,	Como Píndaro tiende, hacia el viento que sopla, 	14	3 6 10 13	-	Alejandrino	1.0
dario	la vela de su nave, que es una carabela	la vela de su nave, que es una carabela 	14	2 6 8 9 13	-	Alejandrino	1.0
dario	de Cortés, por audaz, y de Constantinopla,	de Cortés, por audaz, y de Constantinopla, 	14	3 6 13	-	Alejandrino	1.0
dario	de París y de la India. Su palabra que vuela	de París y de la India. Su palabra que vuela 	15	3 7 11 14	-	Pentadecasílabo	1.0
dario	sutilmente, recuerda la más cálida copla	sutilmente, recuerda la más cálida copla 	14	2 3 6 9 10 13	-	Alejandrino	1.0
dario	de España. Su ascendencia un gran misterio vela.	de España. Su ascendencia un gran misterio vela. 	14	2 6 8 9 11 13	-	Alejandrino	1.0
dario	¡Quién sabe cuál caballo dominó su manopla!	¡Quién sabe cuál caballo dominó su manopla! 	14	1 2 4 6 10 13	-	Alejandrino	1.0
dario	¡Quién sabe los encantos que su sonrisa anhela!	¡Quién sabe los encantos que su sonrisa anhela! 	14	1 2 6 11 13	-	Alejandrino	1.0
dario	Encaneció muy joven; vivió su hora intensa,	encaneció muy joven vivió su hora   intensa	14	4 5 6 9 10 13	-	Alejandrino	1.0
dario	ebrio de hallar su vida, por tan humana, inmensa;	ebrio de hallar su vida, por tan humana, inmensa; 	14	1 4 6 11 13	-	Alejandrino	1.0
dario	y, adolescente, supo de las iras del Mar.	y, adolescente, supo de las iras del Mar. 	14	4 6 10 13	-	Alejandrino	1.0
dario	Por eso, cuando muera, dirá la Fama: "¡Nunca	Por eso, cuando muera, dirá la Fama: "¡Nunca 	14	2 6 9 11 13	-	Alejandrino	1.0
dario	fue una vida tan bella, a pesar de ser trunca,	fue una vida tan bella, a pesar de ser trunca, 	14	1 3 6 10 12 13	-	Alejandrino	1.0
dario	como ésta del gran nómada, Don Augusto d'Halmar!"	como ésta del gran nómada, Don Augusto d'Halmar!" 	14	2 5 6 10 13	-	Alejandrino	1.0
dario	¿De dónde viene aquella maravillosa, aquella	¿De dónde viene aquella maravillosa, aquella 	14	2 4 6 11 13	-	Alejandrino	1.0
dario	que cuando pasa, a paso de reina, Diosa va?	que cuando pasa, a paso de reina, Diosa va? 	14	4 6 9 11 13	-	Alejandrino	1.0
dario	¿De Viena acaso? ... ¿Acaso de Sevilla o Marsella?	¿De Viena acaso? ... ¿Acaso de Sevilla o Marsella? 	15	2 4 7 11 14	-	Pentadecasílabo	1.0
dario	Acaso... , pues su imperio doquiera imperará.	Acaso... , pues su imperio doquiera imperará. 	14	2 6 9 13	-	Alejandrino	1.0
dario	Es la flor de Argentina, divinamente bella,	Es la flor de Argentina, divinamente bella, 	14	1 3 6 9 11 13	-	Alejandrino	1.0
dario	azucena del Plata, rosa del Paraná,	azucena del Plata, rosa del Paraná, 	14	3 6 8 13	-	Alejandrino	1.0
dario	y que siempre aparece con su fulgor de estrella,	y que siempre aparece con su fulgor de estrella, 	14	3 6 11 13	-	Alejandrino	1.0
dario	ya la pinte Boldine o De la Gandará ...	ya la pinte Boldine o De la Gandará ... 	14	1 3 6 13	-	Alejandrino	1.0
dario	Ella es la que a las reinas del gran París emula,	Ella es la que a las reinas del gran París emula, 	14	1 2 6 9 11 13	-	Alejandrino	1.0
dario	pues, como ellas, encanta y sonríe y ondula;	pues como ellas encanta   y sonríe y   ondula	14	3 6 10 13	-	Alejandrino	1.0
dario	y cual Dea transforma, al golpe de su pie,	y cual Dea transforma, al golpe de su pie, 	14	3 6 9 13	-	Alejandrino	1.0
dario	en primavera pura un triste otoño enfermo,	en primavera pura un triste otoño enfermo, 	14	4 6 8 9 11 13	-	Alejandrino	1.0
dario	en el Bois de Boulogne el Bosque de Palermo,	en el Bois de Boulogne el Bosque de Palermo, 	14	3 6 9 13	-	Alejandrino	1.0
dario	y la calle Florida en la Rue de la Paix.	y la calle Florida en la Rue de la Paix. 	14	3 6 10 13	-	Alejandrino	1.0
dario	Te recomiendo a ti, mi poeta amigo,	te recomiendo   a ti mi poeta   amigo	14	4 7 10 13	-	Alejandrino	1.0
dario	que comprendas mañana mi profundo cariño,	que comprendas mañana mi profundo cariño, 	14	3 6 10 13	-	Alejandrino	1.0
dario	y que escuches mi voz en la voz de mi niño,	y que escuches mi voz en la voz de mi niño, 	14	3 6 10 13	-	Alejandrino	1.0
dario	y que aceptes la hostia en la virtud del trigo.	y que aceptes la   hostia   en la virtud del trigo	14	3 6 11 13	-	Alejandrino	1.0
dario	Sabe que, cuando muera, yo te escucho y te sigo:	Sabe que, cuando muera, yo te escucho y te sigo: 	14	1 6 8 10 13	-	Alejandrino	1.0
dario	que si haces bien, te aplaudo; que si haces mal, te riño;	que si haces bien, te aplaudo; que si haces mal, te riño; 	14	2 4 6 9 11 13	-	Alejandrino	1.0
dario	si soy lira, te canto; si cíngulo, te ciño;	si soy lira, te canto; si cíngulo, te ciño; 	14	2 3 6 9 13	-	Alejandrino	1.0
dario	si en tu cerebro, seso, y si en tu vientre, ombligo.	si en tu cerebro, seso, y si en tu vientre, ombligo. 	14	4 6 11 13	-	Alejandrino	1.0
dario	Y comprende que en el don de la pura vida,	y comprende que   en el don de la pura vida	14	3 11 13	-	Alejandrino	1.0
dario	que no se puede dar manca ni dividida	que no se puede dar manca ni dividida 	14	2 4 6 8 13	-	Alejandrino	1.0
dario	para los que creemos que hay algo supremo,	para los que creemos que   hay   algo supremo	14	6 9 10 13	-	Alejandrino	1.0
dario	yo me pongo a esperar a la esperanza ida,	yo me pongo a   esperar a la esperanza   ida	14	1 3 7 11 13	-	Alejandrino	1.0
dario	y conduzco entre tanto la barca de mi vida;	y conduzco entre tanto la barca de mi vida; 	14	3 6 9 13	-	Alejandrino	1.0
dario	Caronte es el piloto, mas yo dirijo el remo.	Caronte es el piloto, mas yo dirijo el remo. 	14	2 3 6 9 11 13	-	Alejandrino	1.0
dario	La gloria será tuya si tu alma retiene	La gloria será tuya si tu alma retiene 	13	2 5 6 9 12	-	Tridecasílabo	1.0
dario	lo que está en la profunda voluntad de infinito	lo que está en la profunda voluntad de infinito 	14	3 6 10 13	-	Alejandrino	1.0
dario	que el Amor o el Dolor nos explica en el grito	que el Amor o el Dolor nos explica en el grito 	14	3 6 10 13	-	Alejandrino	1.0
dario	que en el suspiro espera o que en el llanto viene.	que en el suspiro espera o que en el llanto viene. 	14	4 6 11 13	-	Alejandrino	1.0
dario	No aguardes que el inmenso clarín de oro truene:	no aguardes que el inmenso clarín de   oro truene	14	1 2 6 9 11 13	-	Alejandrino	1.0
dario	a las nupcias del Cielo con mis versos te invito...	a las nupcias del Cielo con mis versos te invito... 	14	3 6 10 13	-	Alejandrino	1.0
dario	¡Que en tus jardines nunca perfume lo maldito,	¡Que en tus jardines nunca perfume lo maldito, 	14	4 6 9 13	-	Alejandrino	1.0
dario	ni oigas al Fauno-Diablo que su siringa suene!	ni oigas al Fauno-Diablo que su siringa suene! 	14	1 6 11 13	-	Alejandrino	1.0
dario	Pero marcha, Poeta, con tu flauta y tu lira	Pero marcha, Poeta, con tu flauta y tu lira 	14	3 6 10 13	-	Alejandrino	1.0
dario	a donde Dios te llame y tu instinto te lleve;	a donde Dios te llame y tu instinto te lleve; 	14	4 6 10 13	-	Alejandrino	1.0
dario	y meditando en lo que la Vida te inspira	y meditando en lo que la vida te   inspira	14	4 9 13	-	Alejandrino	1.0
dario	haz tus versos de noche, haz tus versos de nieve;	haz tus versos de noche, haz tus versos de nieve; 	14	1 3 6 8 10 13	-	Alejandrino	1.0
dario	dilucida en la aurora y en la tarde suspira,	dilucida en la aurora y en la tarde suspira, 	14	3 6 10 13	-	Alejandrino	1.0
dario	con el dáctilo dóctil y con la danza leve.	con el dáctilo dóctil y con la danza leve. 	14	3 6 11 13	-	Alejandrino	1.0
dario	Francisca, tú has venido	Francisca, tú has venido 	7	2 4 6	2 4 6	Heptasílabo heroico pleno	1.0
dario	en la hora segura;	en la   hora segura	7	3 6	3 6	Heptasílabo melódico puro	1.0
dario	la mañana es obscura	la mañana es obscura 	7	3 4 6	3 6	Heptasílabo melódico puro	0.8333333333333334
dario	y está caliente el nido.	y está caliente el nido. 	7	2 4 6	2 4 6	Heptasílabo heroico pleno	1.0
dario	Tú tienes el sentido	Tú tienes el sentido 	7	1 2 6	2 6	Heptasílabo heroico puro	0.8333333333333334
dario	de la palabra pura,	de la palabra pura, 	7	4 6	4 6	Heptasílabo sáfico puro	1.0
dario	y tu alma te asegura	y tu alma te asegura 	7	2 6	2 6	Heptasílabo heroico puro	1.0
dario	el amante marido.	el amante marido. 	7	3 6	3 6	Heptasílabo melódico puro	1.0
dario	Un marido y amante	un marido y   amante	7	1 3 6	1 3 6	Heptasílabo melódico puro	1.0
dario	que, terrible y constante,	que, terrible y constante, 	7	3 6	3 6	Heptasílabo melódico puro	1.0
dario	será contigo dos.	será contigo dos. 	7	2 4 6	2 4 6	Heptasílabo heroico pleno	1.0
dario	Y que fuera contigo,	Y que fuera contigo, 	7	3 6	3 6	Heptasílabo melódico puro	1.0
dario	como amante y amigo,	como amante y   amigo	7	3 6	3 6	Heptasílabo melódico puro	1.0
dario	al infierno o a Dios.	al infierno o   a dios	7	3 6	3 6	Heptasílabo melódico puro	1.0
dario	No seas caprichosa ni confusa	No seas caprichosa ni confusa 	11	1 2 6 10	2 6 10	Endecasílabo heroico puro	0.9
dario	sé dulce, sé tranquila, sé sincera,	sé dulce, sé tranquila, sé sincera, 	11	1 2 4 6 8 10	2 4 6 8 10	Endecasílabo heroico pleno	0.9
dario	pues tienes un poeta, sé musa,	pu~es tienes un poeta sé musa	11	1 3 5 7 9 10	1 3 6 10	Endecasílabo melódico corto	0.6
dario	y del hombre sé tú la compañera!	y del hombre sé tú la compañera! 	11	3 5 6 10	3 6 10	Endecasílabo melódico puro	0.9
dario	Sabe hacer lo que importas y que inspiras	Sabe hacer lo que importas y que inspiras 	11	1 3 6 10	1 3 6 10	Endecasílabo melódico corto	1.0
dario	y sabe perpetuar dulces mañanas.	y sabe perpetuar dulces mañanas. 	11	2 6 7 10	2 6 10	Endecasílabo heroico puro	0.9
dario	¡Dios te de el son rosado de las liras	¡Dios te de el son rosado de las liras 	11	1 4 6 10	1 4 6 10	Endecasílabo sáfico corto pleno	1.0
dario	y la alegría azul de las campanas!	y la alegría azul de las campanas! 	11	4 6 10	4 6 10	Endecasílabo sáfico corto	1.0
dario	Y Dios te de tranquilidad tan pura	Y Dios te de tranquilidad tan pura 	11	2 8 10	2 6 8 10	Endecasílabo heroico largo	0.9
dario	como el agua clara purifique	como   el agua clara purifique	11	4 6 10	4 6 10	Endecasílabo sáfico corto	1.0
dario	el minuro feliz de la hora obscura!	el minuro feliz de la hora obscura! 	11	3 6 8 10	3 6 8 10	Endecasílabo melódico largo	1.0
dario	Y que la mano del Señor te indique	Y que la mano del Señor te indique 	11	4 8 10	4 8 10	Endecasílabo sáfico puro	1.0
dario	senda florida en esta vida dura!	senda florida en esta vida dura! 	11	1 4 6 8 10	1 4 6 8 10	Endecasílabo sáfico pleno	1.0
dario	Pues que naciste bella, carga tu cruz de flores,	Pues que naciste bella, carga tu cruz de flores, 	14	4 6 8 11 13	-	Alejandrino	1.0
dario	yérguete con la augusta soberbia de una diosa,	yérguete con la augusta soberbia de una diosa, 	14	1 6 9 11 13	-	Alejandrino	1.0
dario	sé vivaz, sé rosada, sé altiva y caprichosa,	sé vivaz, sé rosada, sé altiva y caprichosa, 	14	1 3 4 6 8 9 13	-	Alejandrino	1.0
dario	sufre, y pues morir tienes, muere de mal de amores.	sufre, y pues morir tienes, muere de mal de amores. 	14	1 5 6 8 11 13	-	Alejandrino	1.0
dario	Carga tu cruz y sufre de amorosos dolores,	Carga tu cruz y sufre de amorosos dolores, 	14	1 4 6 10 13	-	Alejandrino	1.0
dario	en primavera cumple tu obligación de rosa,	en primavera cumple tu obligación de rosa, 	14	4 6 11 13	-	Alejandrino	1.0
dario	con la frente en el verso y los pies en la prosa,	con la frente en el verso y los pies en la prosa, 	14	3 6 10 13	-	Alejandrino	1.0
dario	guarda en tu propio pecho las lágrimas que llores.	guarda en tu propio pecho las lágrimas que llores. 	14	1 4 6 9 13	-	Alejandrino	1.0
dario	Sé avara de tu llanto pues las penas consumen.	Sé avara de tu llanto pues las penas consumen. 	14	1 2 6 10 13	-	Alejandrino	1.0
dario	Que las alegres risas los labios te perfumen	Que las alegres risas los labios te perfumen 	14	4 6 9 13	-	Alejandrino	1.0
dario	y los amargos duelos huyan lejos de ti.	y los amargos duelos huyan lejos de ti. 	14	4 6 8 10 13	-	Alejandrino	1.0
dario	No entregues tus abriles a los pesares tercos,	No entregues tus abriles a los pesares tercos, 	14	1 2 6 11 13	-	Alejandrino	1.0
dario	no eches tus margaritas al festín de los puercos,	no eches tus margaritas al festín de los puercos, 	14	1 6 10 13	-	Alejandrino	1.0
dario	y en medio de tus triunfos acuérdate de mí.	y en medio de tus triunfos acuérdate de mí. 	14	2 6 9 13	-	Alejandrino	1.0
dario	¡Oh Dios! Jamás yo pienso	¡Oh Dios! Jamás yo pienso 	7	1 2 4 5 6	2 4 6	Heptasílabo heroico pleno	0.6666666666666666
dario	en este vivir asesino,	en este vivir asesino, 	9	2 5 8	2 5 8	Eneasílabo dactílico (de gaita gallega)	1.0
dario	hecho con la mujer y el vino	hecho con la mujer y el vino 	9	1 6 8	1 6 8	Eneasílabo enfático puro	1.0
dario	y con este Dios tan inmenso.	y con este Dios tan inmenso. 	9	3 5 8	3 5 8	Eneasílabo melódico puro	1.0
dario	Este camino tan extenso,	Este camino tan extenso, 	9	1 4 8	1 4 8	Eneasílabo sáfico semipleno	1.0
dario	que ni siquiera lo adivino;	que ni siquiera lo adivino; 	9	4 8	4 8	Eneasílabo sáfico puro	1.0
dario	esta viña aquí, y este pino	esta viña   aquí y este pino	9	1 3 6 8	1 3 6 8	Eneasílabo melódico pleno largo	1.0
dario	en la montaña que yo pienso:	en la montaña que yo pienso: 	9	4 7 8	4 8	Eneasílabo sáfico puro	0.875
dario	y esta montaña de cristal,	y esta montaña de cristal, 	9	1 4 8	1 4 8	Eneasílabo sáfico semipleno	1.0
dario	y esa reina del corazón,	y esa reina del corazón, 	9	1 3 8	1 3 8	Eneasílabo melódico corto	1.0
dario	y esa princesa del coral,	y esa princesa del coral, 	9	1 4 8	1 4 8	Eneasílabo sáfico semipleno	1.0
